,movie_id,title_x,tag
1243,203,Mean Streets,HarveyKeitel RobertDeNiro DavidProval AmyRobinson RichardRomanus HarveyKeitel RobertDeNiro DavidProval AmyRobinson RichardRomanus Drama Crime epilepsy protectionmoney secretlove money redemption epilepsy protectionmoney secretlove money redemption ScorseseProductions
1244,11858,Renaissance Man,DannyDeVito MarkWahlberg GregoryHines JamesRemar EdBegleyJr. DannyDeVito MarkWahlberg GregoryHines JamesRemar EdBegleyJr. Comedy War vietnamveteran commercial advertisingexpert kaserne stau soldier unemployment womandirector teachersandstudents vietnamveteran commercial advertisingexpert kaserne stau soldier unemployment womandirector teachersandstudents CinergiPicturesEntertainment TouchstonePictures
1245,62835,Colombiana,ZoeSaldana CliffCurtis CallumBlue MichaelVartan LennieJames ZoeSaldana CliffCurtis CallumBlue MichaelVartan LennieJames Action Thriller Crime Drama streetgang uncle femaleassassin witnesstomurder streetgang uncle femaleassassin witnesstomurder TF1FilmsProduction Canal+ CinéCinéma GriveProductions EuropaCorp A.J.O.Z.Films
1246,18937,Quest for Camelot,JessalynGilsig CaryElwes GaryOldman DonRickles JaneSeymour JessalynGilsig CaryElwes GaryOldman DonRickles JaneSeymour Fantasy Animation Drama Romance Family WarnerBros.
1247,13536,City By The Sea,RobertDeNiro JamesFranco FrancesMcDormand ElizaDushku GeorgeDzundza RobertDeNiro JamesFranco FrancesMcDormand ElizaDushku GeorgeDzundza Crime Drama Mystery murder homicidedetective murder homicidedetective WarnerBros.Pictures EpsilonMotionPictures FranchisePictures BradGreyPictures SeaBreezeProductionsInc.
1248,15556,At First Sight,ValKilmer MiraSorvino KellyMcGillis StevenWeber BruceDavison ValKilmer MiraSorvino KellyMcGillis StevenWeber BruceDavison Drama Romance blind massagetherapist blind massagetherapist Metro-Goldwyn-Mayer(MGM)
1249,10718,Torque,MartinHenderson IceCube MonetMazur AdamScott MattSchulze MartinHenderson IceCube MonetMazur AdamScott MattSchulze Action ex-girlfriend drugdealer gang motorcyclist ex-girlfriend drugdealer gang motorcyclist VillageRoadshowPictures OriginalFilm WarnerBros.
1250,11062,City Hall,AlPacino JohnCusack BridgetFonda DannyAiello MartinLandau AlPacino JohnCusack BridgetFonda DannyAiello MartinLandau Drama Thriller corruption undercover warondrugs mayor drugdealer presidentialelection undercoveragent investigation police drug corruption undercover warondrugs mayor drugdealer presidentialelection undercoveragent investigation police drug ColumbiaPictures CastleRockEntertainment
1251,10802,Showgirls,ElizabethBerkley KyleMacLachlan GinaGershon GlennPlummer RobertDavi ElizabethBerkley KyleMacLachlan GinaGershon GlennPlummer RobertDavi Drama dancing femalenudity go-godancer spanner seduction striptease sexappeal dancing femalenudity go-godancer spanner seduction striptease sexappeal UnitedArtists LeStudioCanal+ CarolcoPictures
1252,1887,Marie Antoinette,KirstenDunst JasonSchwartzman JudyDavis RipTorn RoseByrne KirstenDunst JasonSchwartzman JudyDavis RipTorn RoseByrne Drama History shoe voiceover rite theatreaudience brideandgroom deathofking applause womandirector shoe voiceover rite theatreaudience brideandgroom deathofking applause womandirector AmericanZoetrope ColumbiaPicturesCorporation Pricel TohokushinshaFilm CommissionduFilmFrance CommissionduFilmÎle-de-France
1253,6071,Kiss of Death,DavidCaruso SamuelL.Jackson NicolasCage HelenHunt KathrynErbe DavidCaruso SamuelL.Jackson NicolasCage HelenHunt KathrynErbe Action Crime Drama Thriller hoodlum hoodlum TwentiethCenturyFoxFilmCorporation
1254,10461,Get Carter,SylvesterStallone MirandaRichardson RachaelLeighCook MickeyRourke JohnnyStrong SylvesterStallone MirandaRichardson RachaelLeighCook MickeyRourke JohnnyStrong Action Drama Thriller Crime ritual pornographicvideo carcrash dvd ritual pornographicvideo carcrash dvd FranchisePictures WarnerBros. MorganCreekProductions TheCantonCompany
1255,80278,The Impossible,NaomiWatts EwanMcGregor TomHolland SamuelJoslin OakleePendergast NaomiWatts EwanMcGregor TomHolland SamuelJoslin OakleePendergast Thriller Drama thailand tsunami familyvacation tidalwave catastrophe sweptaway separationfromfamily boxingday 21stcentury thailand tsunami familyvacation tidalwave catastrophe sweptaway separationfromfamily boxingday 21stcentury SummitEntertainment TelecincoCinema ApachesEntertainment Canal+España InstitutodelaCinematografíaydelasArtesAudiovisuales(ICAA) InstitutValenciãdeCinematografia(IVAC) MediasetEspaña LaTrini GeneralitatValenciana
1256,12704,Ishtar,WarrenBeatty DustinHoffman IsabelleAdjani CharlesGrodin JackWeston WarrenBeatty DustinHoffman IsabelleAdjani CharlesGrodin JackWeston Action Adventure Comedy wilderness sahara beautifulwoman singer escape womandirector wilderness sahara beautifulwoman singer escape womandirector ColumbiaPictures
1257,10315,Fantastic Mr. Fox,GeorgeClooney MerylStreep JasonSchwartzman BillMurray WallaceWolodarsky GeorgeClooney MerylStreep JasonSchwartzman BillMurray WallaceWolodarsky Adventure Animation Comedy Family fox tree peasant revenge cider tale farmlife fox tree peasant revenge cider tale farmlife TwentiethCenturyFoxFilmCorporation RegencyEnterprises IndianPaintbrush AmericanEmpiricalPictures
1258,16643,Life or Something Like It,AngelinaJolie EdwardBurns TonyShalhoub ChristianKane MelissaErrico AngelinaJolie EdwardBurns TonyShalhoub ChristianKane MelissaErrico Comedy Drama Romance RegencyEnterprises EpsilonMotionPictures DavisEntertainment NewRegencyPictures MonarchyEnterprisesS.a.r.l. AtchityEntertainmentInternational(AEI)
1259,2687,Memoirs of an Invisible Man,ChevyChase DarylHannah SamNeill MichaelMcKean StephenTobolowsky ChevyChase DarylHannah SamNeill MichaelMcKean StephenTobolowsky Comedy Fantasy ScienceFiction invisibleman invisibleman RegencyEnterprises AlcorFilms Canal+ WarnerBros. CorneliusProductions
1260,194,Amélie,AudreyTautou MathieuKassovitz Rufus JamelDebbouze ClaireMaurier AudreyTautou MathieuKassovitz Rufus JamelDebbouze ClaireMaurier Comedy Romance paris lovetriangle ghosttrain sex-shop shyness montmartre daughter gardengnome journeyroundtheworld photography paris lovetriangle ghosttrain sex-shop shyness montmartre daughter gardengnome journeyroundtheworld photography France3Cinéma ClaudieOssardProductions MMCIndependent Canal+ TapiocaFilms SoficaSofinergie5 VictoiresProductions FilmstiftungNordrhein-Westfalen UnionGénéraleCinématographique(UGC)
1261,11025,New York Minute,AshleyOlsen Mary-KateOlsen EugeneLevy AndyRichter RileySmith AshleyOlsen Mary-KateOlsen EugeneLevy AndyRichter RileySmith Comedy twinsister musicvideo geek vacation university teencomedy womandirector twinsister musicvideo geek vacation university teencomedy womandirector DiNoviPictures DualstarProductions WarnerBros.
1262,8849,Alfie,JudeLaw MarisaTomei OmarEpps JaneKrakowski RenéeTaylor JudeLaw MarisaTomei OmarEpps JaneKrakowski RenéeTaylor Comedy newyork cheating flirt lover olderwomanseducesyoungerguy playboy newyork cheating flirt lover olderwomanseducesyoungerguy playboy ParamountPictures PatalexProductions
1263,78698,Big Miracle,DrewBarrymore JohnKrasinski KristenBell VinessaShaw DermotMulroney DrewBarrymore JohnKrasinski KristenBell VinessaShaw DermotMulroney Adventure Drama Romance whale alaska aftercreditsstinger duringcreditsstinger greenpeace animalprotection whale alaska aftercreditsstinger duringcreditsstinger greenpeace animalprotection UniversalPictures AnonymousContent WorkingTitleFilms
1264,30943,The Deep End of the Ocean,MichellePfeiffer TreatWilliams WhoopiGoldberg JonathanJackson CoryBuck MichellePfeiffer TreatWilliams WhoopiGoldberg JonathanJackson CoryBuck Drama Mystery kidnapping boy reunion kidnapping boy reunion ColumbiaPicturesCorporation MandalayEntertainment
1265,9544,FearDotCom,"StephenDorff NataschaMcElhone StephenRea UdoKier AmeliaCurtis StephenDorff NataschaMcElhone StephenRea UdoKier AmeliaCurtis Horror Thriller raceagainsttime psychopath homepage cop doctor spirit killer voyeurism raceagainsttime psychopath homepage cop doctor spirit killer voyeurism MilagroFilms FranchisePictures DoRoFictionFilm SignaturePictures ApolloMediaDistribution CarouselPictureCompany,The LuxembourgFilmFund FilmyardUnderwaterdeco"
1266,24418,Cirque du Freak: The Vampire's Assistant,JohnC.Reilly JoshHutcherson ChrisMassoglia PatrickFugit SalmaHayek JohnC.Reilly JoshHutcherson ChrisMassoglia PatrickFugit SalmaHayek Adventure Fantasy Action Thriller vampire spider wolfman stew bestfriend antidote basedonyoungadultnovel vampire spider wolfman stew bestfriend antidote basedonyoungadultnovel UniversalPictures
1267,7288,Duplex,BenStiller DrewBarrymore EileenEssell AmberValletta JustinTheroux BenStiller DrewBarrymore EileenEssell AmberValletta JustinTheroux Action Comedy Thriller MiramaxFilms FlowerFilms
1268,14655,Soul Men,SamuelL.Jackson BernieMac SharonLeal AdamHerschman SeanHayes SamuelL.Jackson BernieMac SharonLeal AdamHerschman SeanHayes Comedy Music duringcreditsstinger duringcreditsstinger DimensionFilms
1269,24575,Raise the Titanic,M.EmmetWalsh RichardJordan DavidSelby AnneArcher AlecGuinness M.EmmetWalsh RichardJordan DavidSelby AnneArcher AlecGuinness Action Drama Thriller ITCEntertainment
1270,10366,Universal Soldier: The Return,Jean-ClaudeVanDamme KianaTom BillGoldberg MichaelJaiWhite HeidiSchanz Jean-ClaudeVanDamme KianaTom BillGoldberg MichaelJaiWhite HeidiSchanz Action ScienceFiction supercomputer computerprogram destiny timebomb supercomputer computerprogram destiny timebomb TriStarPictures Baumgarten-ProphetEntertainment
1271,19898,Pandorum,BenFoster DennisQuaid CamGigandet AntjeTraue CungLe BenFoster DennisQuaid CamGigandet AntjeTraue CungLe Action Horror Mystery ScienceFiction Thriller dystopia spaceship survival mission dystopia spaceship survival mission ImpactPictures ConstantinFilmProduktion
1272,4965,Impostor,GarySinise MadeleineStowe MekhiPhifer VincentD'Onofrio TonyShalhoub GarySinise MadeleineStowe MekhiPhifer VincentD'Onofrio TonyShalhoub Action ScienceFiction Thriller android alien android alien DimensionFilms MartyKatzProductions MojoFilms PKPictures
1273,15074,Extreme Ops,DevonSawa BridgetteWilson RufusSewell RupertGraves HeinoFerch DevonSawa BridgetteWilson RufusSewell RupertGraves HeinoFerch Action Adventure Drama Thriller ski ski ParamountPictures ExtremeProductions ApolloMediaDistribution
1274,56715,Just Visiting,JeanReno ChristinaApplegate ChristianClavier MattRoss TaraReid JeanReno ChristinaApplegate ChristianClavier MattRoss TaraReid Comedy Fantasy ScienceFiction timetravel remake alternatehistory dragon remakeoffrenchfilm alternatetimeline flatulence timetravel remake alternatehistory dragon remakeoffrenchfilm alternatetimeline flatulence Gaumont HollywoodPictures BruinGripServices
1275,1272,Sunshine,CillianMurphy RoseByrne ChrisEvans MichelleYeoh CliffCurtis CillianMurphy RoseByrne ChrisEvans MichelleYeoh CliffCurtis ScienceFiction Thriller savingtheworld bomb sun spacemarine sunlight solarenergy spacemission earth expiration savingtheworld bomb sun spacemarine sunlight solarenergy spacemission earth expiration DNAFilms IngeniousFilmPartners UKFilmCouncil MovingPictureCompany(MPC)
1276,72358,A Thousand Words,EddieMurphy AllisonJanney CliffCurtis ClarkDuke KerryWashington EddieMurphy AllisonJanney CliffCurtis ClarkDuke KerryWashington Drama Comedy liar literaryagent liar literaryagent ParamountPictures DreamWorksSKG SaturnFilms VarsityPictures
1277,20542,Delgo,FreddiePrinzeJr. JenniferLoveHewitt ValKilmer AnneBancroft ChrisKattan FreddiePrinzeJr. JenniferLoveHewitt ValKilmer AnneBancroft ChrisKattan Adventure Fantasy Animation Comedy ScienceFiction Family FathomStudios ElectricEyeEntertainmentCorporation
1278,266396,The Gunman,SeanPenn JasmineTrinca JavierBardem RayWinstone MarkRylance SeanPenn JasmineTrinca JavierBardem RayWinstone MarkRylance Action Drama Crime assassin hitman assassin hitman StudioCanal SilverPictures TF1FilmsProduction Canal+ InstitutodelaCinematografíaydelasArtesAudiovisuales(ICAA) NostromoPictures AntonCapitalEntertainment(ACE) InstitutCatalàdelesEmpresesCulturals(ICEC) ProneGunman AmazonPrimeInstantVideo ProneGunmanA.I.E.
1279,9978,Stormbreaker,"AlexPettyfer SarahBolger EwanMcGregor RobbieColtrane StephenFry AlexPettyfer SarahBolger EwanMcGregor RobbieColtrane StephenFry Adventure Action Family england secretintelligenceservice childhero wretch teenspy basedonyoungadultnovel england secretintelligenceservice childhero wretch teenspy basedonyoungadultnovel IsleofManFilm WeinsteinCompany,The SamuelsonProductions"
1280,8271,Disturbia,"ShiaLaBeouf SarahRoemer Carrie-AnneMoss DavidMorse AaronYoo ShiaLaBeouf SarahRoemer Carrie-AnneMoss DavidMorse AaronYoo Thriller Drama Mystery kidnapping youngpeople kidnapping youngpeople ParamountPictures DreamWorksSKG ColdSpringPictures MontecitoPictureCompany,The"
1281,10428,Hackers,JonnyLeeMiller AngelinaJolie JesseBradford MatthewLillard RenolySantiago JonnyLeeMiller AngelinaJolie JesseBradford MatthewLillard RenolySantiago Action Crime Thriller Drama femalenudity hacker nudity computervirus virtualreality computer sexualfantasy prank internet cyberpunk teenager newyorkcity secretservice computerhacker dreamsequence femalenudity hacker nudity computervirus virtualreality computer sexualfantasy prank internet cyberpunk teenager newyorkcity secretservice computerhacker dreamsequence UnitedArtists Suftley
1282,5353,The Hunting Party,RichardGere TerrenceHoward JamesBrolin DianeKruger JesseEisenberg RichardGere TerrenceHoward JamesBrolin DianeKruger JesseEisenberg Action Adventure Thriller Drama civilwar spy hotel journalist journalism warcrimes hiddencamera warvictim warcorrespondent war balkanwar serbia civilwar spy hotel journalist journalism warcrimes hiddencamera warvictim warcorrespondent war balkanwar serbia IntermediaFilms
1283,11934,The Hudsucker Proxy,TimRobbins JenniferJasonLeigh PaulNewman CharlesDurning JohnMahoney TimRobbins JenniferJasonLeigh PaulNewman CharlesDurning JohnMahoney Comedy Drama suicide newyork corruption journalist inventor undercover toy plan boss investigation company industry party money board stocks suicide newyork corruption journalist inventor undercover toy plan boss investigation company industry party money board stocks PolyGramFilmedEntertainment SilverPictures WarnerBros. WorkingTitleFilms PolyGramFilmproduktion
1284,14392,The Warlords,JetLi AndyLau TakeshiKaneshiro XuJinglei WeiZongwan JetLi AndyLau TakeshiKaneshiro XuJinglei WeiZongwan Action Drama History assassin general dynasty brother bloodbrother assassin general dynasty brother bloodbrother ApplausePictures MediaAsiaFilms BeijingJinyinmaMovie&TVCultureCo. StellarMegaFilms BeijingPoly-bonaFilmPublishingCompany ChengtianEntertainment Morgan&ChanFilms TalentAidInternational ChinaFilmGroupCorporation(CFGC)
1285,19495,Nomad: The Warrior,KunoBecker JayHernandez JasonScottLee DoskhanZholzhaksynov AyanatKsenbai KunoBecker JayHernandez JasonScottLee DoskhanZholzhaksynov AyanatKsenbai Action History War WildBunch Ibrus KazakhfilmStudios TrueStoryProduction
1286,110415,Snowpiercer,ChrisEvans SongKang-ho EdHarris JohnHurt TildaSwinton ChrisEvans SongKang-ho EdHarris JohnHurt TildaSwinton Action ScienceFiction Drama fathersonrelationship childlabour brothel winter allegory bridge post-apocalyptic dystopia hijackingoftrain basedoncomicbook dam rifle pregnant train violence basedongraphicnovel guilt revolt duplicity tunnel socialclass populationcontrol perpetualwinter cityruin fathersonrelationship childlabour brothel winter allegory bridge post-apocalyptic dystopia hijackingoftrain basedoncomicbook dam rifle pregnant train violence basedongraphicnovel guilt revolt duplicity tunnel socialclass populationcontrol perpetualwinter cityruin CJEntertainment OpusPictures StillkingFilms SnowPiercer MohoFilm
